game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_ap_preseason,team2_ap_preseason,team1_coaches_final,team2_coaches_final,team1_ap_final,team2_ap_final
2024-1179-1443,1179,1443,2024,10,15,W10,Z15,10,15,W,Z,R6CH,glendale,33.5386,-112.1864,Drake,W Kentucky,darian-devries-1,Darian Devries,2,2,0,0,0,0,150,54,54,28,6,28,6,150,steve-lutz-1,Steve Lutz,0,2,0,0,0,0,22,11,34,22,11,22,11,69,55.0968829,36.45699615,76.28705148,4.545454545,51.92307692,32.97297297,70.20547945,7.160909857,39.62360122,39.27813163,55.86353945,41.64677804,0.09079418014,0.077885055,52.06225681,34.375,71.94127243,8.504923903,48.25425246,32.21925134,68.53932584,9.727626459,30.95110156,40.10723861,44.52133795,48.07692308,0.1020971912,0.09546750348,68.6721,67.8384,114.237,115.619,100.305,100.904,75.4183,75.1443,104.938,105.552,98.5188,102.489,41.60381,-93.654061,36.985718,-86.455898,,,,,,,,
2024-1179-1255,1179,1255,2024,10,16,W10,Z16,10,16,W,Z,R6CH,glendale,33.5386,-112.1864,Drake,Longwood,darian-devries-1,Darian Devries,2,2,0,0,0,0,150,54,54,28,6,28,6,150,griff-aldrich-1,Griff Aldrich,1,1,0,0,0,0,109,85,85,21,13,21,13,109,55.0968829,36.45699615,76.28705148,4.545454545,51.92307692,32.97297297,70.20547945,7.160909857,39.62360122,39.27813163,55.86353945,41.64677804,0.09079418014,0.077885055,48.61751152,34.24124514,68.75871688,7.247796278,50.93046033,34.63268366,70.11494253,7.219662058,28.30396476,39.51421801,47.96044499,49.26764314,0.1005412862,0.09025334066,68.6721,67.8384,114.237,115.619,100.305,100.904,67.8933,66.7619,107.318,105.712,101.377,104.753,41.60381,-93.654061,37.301073,-78.395789,,,,,,,,
2024-1182-1412,1182,1412,2024,11,12,W11,W12,11,12,W,W,R4W1,boston,42.3601,-71.0589,Duquesne,UAB,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,andy-kennedy-1,Andy Kennedy,1,3,0,0,0,0,101,36,205,23,11,23,11,367,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,50.44642857,33.00813008,74.27490542,12.29314421,50.19700552,35.00678426,72.17806041,9.970238095,31.39356815,36.73978066,50.17026107,49.38547486,0.0935097696,0.1013384945,66.8316,66.3236,104.828,106.921,99.8115,97.5497,68.7165,67.7997,111.082,113.68,109.004,107.398,40.437496,-79.993046,33.50223,-86.80917,,,,,,,,
2024-1182-1463,1182,1463,2024,11,13,W11,W13,11,13,W,W,R4W1,boston,42.3601,-71.0589,Duquesne,Yale,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,james-jones-3,James Jones,3,3,0,0,0,0,395,310,310,22,9,22,9,395,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,52.50896057,34.59016393,70.68965517,10,48.75,33.97341211,73.83966245,8.602150538,35.34183082,41.35613928,53.45043915,57.30659026,0.08683180215,0.08062953057,66.8316,66.3236,104.828,106.921,99.8115,97.5497,65.6179,64.5226,110.425,110.825,102.165,101.352,40.437496,-79.993046,41.310189,-72.92886,,,,,,,,
2024-1182-1287,1182,1287,2024,11,14,W11,W14,11,14,W,W,R2W3,omaha,41.25,-96,Duquesne,Morehead St,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,preston-spradlin-1,Preston Spradlin,1,1,0,0,0,0,140,108,108,26,8,26,8,140,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,55.49450549,35.34136546,71.48362235,11.23499142,45.36878216,31.06060606,75.81227437,7.912087912,45.08147254,31.16883117,53.05591678,41.12554113,0.08570685972,0.09229969508,66.8316,66.3236,104.828,106.921,99.8115,97.5497,65.7279,64.2353,110.583,108.989,99.5625,103.52,40.437496,-79.993046,38.188462,-83.429742,,,,,,,,
2024-1182-1355,1182,1355,2024,11,15,W11,W15,11,15,W,W,R3W2,boston,42.3601,-71.0589,Duquesne,S Dakota St,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,eric-henderson-1,Eric Henderson,1,1,0,0,0,0,109,47,47,22,12,22,12,109,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,55.91296121,36.23595506,71.56133829,9.657320872,49.01349948,35.15715949,74.34869739,8.703878903,40.24872809,47.14599341,46.40753828,47.54521964,0.08639359561,0.09766232547,66.8316,66.3236,104.828,106.921,99.8115,97.5497,68.1353,67.8617,110.141,108.662,104.075,105.674,40.437496,-79.993046,44.31942,-96.783415,,,,,,,,
2024-1182-1391,1182,1391,2024,11,16,W11,W16,11,16,W,W,R4W1,boston,42.3601,-71.0589,Duquesne,Stetson,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,donnie-jones-1,Donnie Jones,0,0,0,0,0,0,78,77,206,22,12,22,12,233,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,52.48780488,36.49932157,76.34408602,7.76371308,52.23628692,34.46327684,73.26530612,8.097560976,41.82746879,37.40095087,48.69888476,49.47856315,0.07329186557,0.09065046531,66.8316,66.3236,104.828,106.921,99.8115,97.5497,66.6291,66.1646,111.41,110.262,112.757,114.366,40.437496,-79.993046,29.036295,-81.301604,,,,,,,,
2024-1182-1314,1182,1314,2024,11,1,W11,X01,1,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,North Carolina,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,hubert-davis-1,Hubert Davis,1,1,1,1,1,1,76,30,30,27,7,27,7,76,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,50.29368576,35.38663172,75.35121328,10.37313433,45.97014925,31.43989432,74.41077441,9.618208517,35.90588235,36.09918932,51.62303665,40.6323185,0.08080269479,0.07834169901,66.8316,66.3236,104.828,106.921,99.8115,97.5497,71.4602,70.4477,113.459,117.796,97.8323,93.151,40.437496,-79.993046,35.912165,-79.050969,,21,,19,,5,,5
2024-1182-1112,1182,1112,2024,11,2,W11,X02,2,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Arizona,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,tommy-lloyd-1,Tommy Lloyd,2,2,1,1,0,0,86,19,19,25,8,25,8,86,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,54.60251046,37.12230216,71.86700767,9.019607843,47.76470588,33.4180432,71.13207547,8.647140865,32.64443401,38.16682832,59.0778098,52.63761468,0.1108134437,0.09417113168,66.8316,66.3236,104.828,106.921,99.8115,97.5497,73.376,71.8379,117.653,121.125,96.9086,94.5013,40.437496,-79.993046,32.232071,-110.950769,,11,,12,,9,,9
2024-1182-1124,1182,1124,2024,11,3,W11,X03,3,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Baylor,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,scott-drew-1,Scott Drew,11,11,5,5,1,1,445,243,254,23,10,23,10,465,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,53.34522748,39.36781609,74.01360544,8.517887564,51.87393526,33.53941267,73.0017762,9.812667261,38.30489818,35.52992861,53.89908257,52.90556901,0.09326673601,0.1019533438,66.8316,66.3236,104.828,106.921,99.8115,97.5497,66.8428,65.6032,117.262,122.49,104.166,100.185,40.437496,-79.993046,31.545956,-97.119359,,17,,20,,13,,14
2024-1182-1104,1182,1104,2024,11,4,W11,X04,4,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Alabama,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,nate-oats-1,Nate Oats,3,6,2,2,0,0,113,53,96,21,11,21,11,209,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,57.57026292,36.53250774,78.35616438,10.24428684,51.14263199,31.88602442,74.33962264,12.4206709,46.76640927,36.73978066,51.56723964,45.13574661,0.09700263935,0.09909321347,66.8316,66.3236,104.828,106.921,99.8115,97.5497,74.1625,72.6461,121.712,125.601,108.031,103.118,40.437496,-79.993046,33.2144,-87.545766,,24,,24,,18,,19
2024-1182-1388,1182,1388,2024,11,5,W11,X05,5,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,St Mary's CA,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,randy-bennett-1,Randy Bennett,9,9,1,1,0,0,533,215,215,26,7,26,7,533,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,52.95608108,35.51673945,67.35849057,10.08333333,43.58333333,32.44897959,71.13970588,7.432432432,36.71833244,28.99408284,58.78300804,47.65395894,0.1008530898,0.08273869993,66.8316,66.3236,104.828,106.921,99.8115,97.5497,63.3514,61.9463,114.915,114.901,93.5732,95.0132,40.437496,-79.993046,29.451793,-98.564307,,23,,23,,15,,15
2024-1182-1155,1182,1155,2024,11,6,W11,X06,6,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Clemson,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,brad-brownell-1,Brad Brownell,3,6,1,1,0,0,262,188,273,21,11,21,11,429,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,54.45632799,35.36423841,78.95652174,11.2,47.11111111,33.984375,74.40677966,6.773618538,40.22376132,40.57052298,53.41685649,44.12136536,0.06612519014,0.08954452831,66.8316,66.3236,104.828,106.921,99.8115,97.5497,67.5823,66.1056,113.635,117.426,104.781,100.489,40.437496,-79.993046,34.677329,-82.834463,,,,,,,,
2024-1182-1173,1182,1173,2024,11,7,W11,X07,7,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Dayton,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,anthony-grant-2,Anthony Grant,0,3,0,0,0,0,148,71,181,24,7,24,7,341,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,53.71991247,40.19073569,73.40946166,11.32420091,48.21917808,31.67115903,73.31670823,9.956236324,44.53883495,40.39194339,58.2697201,50.72083879,0.08309181148,0.08856492481,66.8316,66.3236,104.828,106.921,99.8115,97.5497,64.5594,64.1776,115.089,118.601,102.217,101.304,40.437496,-79.993046,39.73686,-84.173662,,,,,,,,
2024-1182-1280,1182,1280,2024,11,8,W11,X08,8,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Mississippi St,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,chris-jans-1,Chris Jans,1,4,0,0,0,0,42,26,70,21,13,21,13,185,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,53.48646432,32.4933687,67.2459893,9.090909091,50.21645022,29.36802974,75.11811024,10.58244463,38.21591485,41.13149847,53.28874025,48.47001224,0.1169982503,0.1059365976,66.8316,66.3236,104.828,106.921,99.8115,97.5497,68.8988,67.0503,108.114,113.678,100.035,95.6951,40.437496,-79.993046,33.425002,-88.879658,,,,,,,,
2024-1182-1277,1182,1277,2024,11,9,W11,X09,9,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Michigan St,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,tom-izzo-1,Tom Izzo,25,25,15,15,8,8,706,294,294,19,14,19,14,706,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,50.44182622,35.94548552,70.56798623,11.95144725,47.15219421,32.80212483,71.42857143,7.65832106,30.17994859,41.28289474,60.04464286,54.92021277,0.1081670681,0.077716675,66.8316,66.3236,104.828,106.921,99.8115,97.5497,66.3965,65.1889,109.535,113.76,99.3536,93.7263,40.437496,-79.993046,42.72476,-84.473639,,4,,4,,,,
2024-1182-1305,1182,1305,2024,11,10,W11,X10,10,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Nevada,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,steve-alford-1,Steve Alford,1,12,0,4,0,0,96,58,327,26,7,26,7,605,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,52.60416667,36.53516295,72.28464419,11.26893939,49.0530303,31.25,69.70684039,6.684027778,33.60230548,41.07142857,58.24175824,55.0802139,0.09008329222,0.07383115187,66.8316,66.3236,104.828,106.921,99.8115,97.5497,67.0488,66.6449,112.943,115.55,100.063,98.7358,40.437496,-79.993046,39.552523,-119.82526,,,,,,,,
2024-1182-1307,1182,1307,2024,11,11,W11,X11,11,11,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,New Mexico,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,richard-pitino-1,Richard Pitino,0,2,0,0,0,0,61,40,177,26,9,26,9,220,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,51.38799225,33.38414634,71.78082192,13.4964483,49.17127072,30.64295486,74.02985075,9.554551323,29.75056689,36.58658659,49.26108374,54.19126328,0.1197969543,0.08121827411,66.8316,66.3236,104.828,106.921,99.8115,97.5497,72.4265,72.6803,112.623,115.411,98.1694,96.4738,40.437496,-79.993046,35.083868,-106.620155,,,,,,,,
2024-1182-1213,1182,1213,2024,11,12,W11,X12,11,12,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Grand Canyon,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,bryce-drew-1,Bryce Drew,2,5,0,0,0,0,93,31,139,29,4,29,4,257,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,52.32758621,34.35114504,75.33414338,13.47576007,44.37140509,32.62987013,70.80062794,7.068965517,36.08815427,33.6061102,45.19230769,48.04318489,0.1158379167,0.08530699293,66.8316,66.3236,104.828,106.921,99.8115,97.5497,69.3343,68.1093,112.74,113.478,95.7241,99.5638,40.437496,-79.993046,33.512172,-112.129917,,,,,,,,
2024-1182-1158,1182,1158,2024,11,13,W11,X13,11,13,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Col Charleston,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,pat-kelsey-1,Pat Kelsey,1,3,0,0,0,0,75,26,121,27,7,27,7,261,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,52.62222222,34.8,72.15411559,8.213716108,50.4784689,33.83356071,70.6405694,10.04444444,47.05882353,36.88978359,53.61702128,42.7922815,0.08704737261,0.08834658713,66.8316,66.3236,104.828,106.921,99.8115,97.5497,69.7286,69.7757,114.421,113.736,104.197,106.128,40.437496,-79.993046,38.332577,-81.618667,,,,,,,,
2024-1182-1159,1182,1159,2024,11,14,W11,X14,11,14,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Colgate,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,matt-langel-1,Matt Langel,4,4,0,0,0,0,227,183,183,25,9,25,9,227,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,53.33919156,35.69405099,67.97642436,9.817549957,48.74022589,29.89417989,67.0235546,7.293497364,38.28633406,39.64341898,56.5774156,52.85895807,0.09120909341,0.08708405903,66.8316,66.3236,104.828,106.921,99.8115,97.5497,66.1152,66.2225,106.356,104.65,96.8562,102.5,40.437496,-79.993046,42.8188,-75.535,,,,,,,,
2024-1182-1253,1182,1253,2024,11,15,W11,X15,11,15,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Long Beach St,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,dan-monson-1,Dan Monson,1,3,0,1,0,0,275,272,395,21,14,21,14,445,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,49.72413793,31.29370629,71.03896104,12.64470169,50.0445236,35.06343714,72.41910632,5.931034483,28.28882295,43.5678392,55.11111111,59.00692841,0.1055491856,0.09256496039,66.8316,66.3236,104.828,106.921,99.8115,97.5497,71.8207,71.1635,106.212,107.857,105.197,107.862,40.437496,-79.993046,33.782752,-118.1123,,,,,,,,
2024-1182-1224,1182,1224,2024,11,16,W11,X16a,11,16,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Howard,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,kenny-blakeney-1,Kenny Blakeney,1,1,0,0,0,0,61,75,75,18,16,18,16,61,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,49.21077066,37.51824818,75,7.550200803,50.76305221,33.97745572,70.09602195,10.95636026,38.87627696,33.27974277,55.27318933,47.21233689,0.08417442812,0.1082242647,66.8316,66.3236,104.828,106.921,99.8115,97.5497,69.1666,67.5375,106.37,105.489,107.254,113.752,40.437496,-79.993046,38.920739,-77.019478,,,,,,,,
2024-1182-1447,1182,1447,2024,11,16,W11,X16b,11,16,W,X,R5WX,glendale,33.5386,-112.1864,Duquesne,Wagner,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,donald-copeland-1,Donald Copeland,0,0,0,0,0,0,31,28,28,16,15,16,15,31,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,42.81524927,31.64556962,70.65462754,7.072905332,50.92491839,29.8136646,67.66595289,9.677419355,38.18731118,41.2028151,54.85893417,59.24242424,0.09201660655,0.07786020554,66.8316,66.3236,104.828,106.921,99.8115,97.5497,62.5685,61.253,97.4514,95.7835,99.3912,105.878,40.437496,-79.993046,40.615003,-74.09573,,,,,,,,
2024-1182-1345,1182,1345,2024,11,1,W11,Y01,1,11,W,Y,R6CH,glendale,33.5386,-112.1864,Duquesne,Purdue,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,matt-painter-1,Matt Painter,14,15,6,6,0,0,442,202,207,29,4,29,4,467,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,53.15243416,40.80118694,72.12121212,9.637625289,48.11102544,31.38020833,72.42105263,5.985634477,34.97664764,37.19128329,64.50584485,55.02890173,0.08124253286,0.0981861627,66.8316,66.3236,104.828,106.921,99.8115,97.5497,68.986,67.3784,119.453,124.988,100.728,95.87,40.437496,-79.993046,40.428206,-86.914435,,2,,3,,3,,3
2024-1182-1397,1182,1397,2024,11,2,W11,Y02,2,11,W,Y,R6CH,glendale,33.5386,-112.1864,Duquesne,Tennessee,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,rick-barnes-1,Rick Barnes,5,27,2,8,0,1,199,100,414,24,8,24,8,803,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,51.63793103,34.19117647,74.92625369,13.52833638,44.33272395,31.39534884,70.70254111,8.017241379,41.29554656,41.43468951,60.82004556,49.45054945,0.1124434877,0.09296508829,66.8316,66.3236,104.828,106.921,99.8115,97.5497,70.591,69.2023,112.545,117.021,96.0253,91.0499,40.437496,-79.993046,35.955093,-83.929696,,10,,9,,6,,6
2024-1182-1166,1182,1166,2024,11,3,W11,Y03,3,11,W,Y,R6CH,glendale,33.5386,-112.1864,Duquesne,Creighton,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,greg-mcdermott-1,Greg Mcdermott,8,11,2,2,0,0,323,159,290,23,9,23,9,472,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,60.63072228,36.10223642,78.13163482,8.576998051,45.67901235,32.17391304,78.71720117,9.053916582,48.855359,27.19962157,58.60962567,40.87837838,0.05730206536,0.08843468354,66.8316,66.3236,104.828,106.921,99.8115,97.5497,67.9754,67.0297,116.365,120.091,100.617,96.6912,40.437496,-79.993046,41.265325,-95.947029,,8,,8,,11,,11
2024-1182-1242,1182,1242,2024,11,4,W11,Y04,4,11,W,Y,R6CH,glendale,33.5386,-112.1864,Duquesne,Kansas,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,bill-self-1,Bill Self,19,24,11,14,4,4,602,142,247,22,10,22,10,809,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,54.8361311,33.33333333,72.89879931,11.13138686,45.34671533,33.81201044,69.86817326,6.954436451,29.67959528,41.13856069,66.47331787,51.05820106,0.1033889895,0.09785029367,66.8316,66.3236,104.828,106.921,99.8115,97.5497,69.6118,68.9392,107.292,113.382,99.1572,94.1566,40.437496,-79.993046,38.957351,-95.24587,,1,,1,,20,,17
2024-1182-1211,1182,1211,2024,11,5,W11,Y05,5,11,W,Y,R6CH,glendale,33.5386,-112.1864,Duquesne,Gonzaga,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,mark-few-1,Mark Few,23,23,12,12,2,2,714,142,142,25,7,25,7,714,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,58.26952527,35.51088777,72.62103506,10.10860485,45.11278195,33.95149786,72.65306122,6.431852986,31.37151865,36.93361433,52.10688592,48.20051414,0.09936969571,0.07764701804,66.8316,66.3236,104.828,106.921,99.8115,97.5497,69.7948,69.0926,119.756,120.997,99.6295,99.4329,40.437496,-79.993046,47.668144,-117.403062,,12,,11,,16,,18
2024-1182-1376,1182,1376,2024,11,6,W11,Y06,6,11,W,Y,R6CH,glendale,33.5386,-112.1864,Duquesne,South Carolina,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,lamont-paris-1,Lamont Paris,0,1,0,0,0,0,37,28,100,26,7,26,7,124,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,51.10717449,33.50318471,71.38157895,8.183943882,46.84333593,33.61921098,73.04347826,13.37466785,41.01358412,31.24330118,60.23809524,47.30238394,0.07388604588,0.08829150136,66.8316,66.3236,104.828,106.921,99.8115,97.5497,64.744,62.8651,110.705,114.735,102.738,99.6715,40.437496,-79.993046,34.006153,-81.037739,,,,,,17,,16
2024-1182-1400,1182,1400,2024,11,7,W11,Y07,7,11,W,Y,R6CH,glendale,33.5386,-112.1864,Duquesne,Texas,keith-dambrot-1,Keith Dambrot,0,3,0,0,0,0,115,95,268,24,11,24,11,440,rodney-terry-1,Rodney Terry,1,2,1,1,0,0,42,20,176,20,12,20,12,205,49.56896552,33.90052356,71.42857143,12.79863481,48.37883959,31.66189112,70.6505295,11.37931034,39.70893971,37.32620321,53.83693046,52.28426396,0.1117822447,0.09505891672,53.3496732,36.23853211,75.65674256,11.72638436,47.39413681,34.80475382,71.85534591,8.986928105,34.82428115,32.41607045,56.51685393,47.39517154,0.1050150388,0.09268718645,66.8316,66.3236,104.828,106.921,99.8115,97.5497,68.1959,67.1608,111.933,118.526,102.265,100.122,40.437496,-79.993046,30.28473,-97.737277,,18,,18,,,,
