game_id,team1_id,team2_id,season,team1_seed,team2_seed,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_ap_preseason,team2_ap_preseason,team1_coaches_final,team2_coaches_final,team1_ap_final,team2_ap_final
2023_1243_1246,1243,1246,2023,3,6,36.08,-79.8194,Kansas St,Kentucky,jerome-tang-1,Jerome Tang,1,1,0,0,0,0,23,9,9,23,9,23,9,23,john-calipari-1,John Calipari,11,22,8,15,4,6,386,112,252,21,11,21,11,831,51.78268251,34.02985075,74.96339678,7.66580534,48.8372093,30.07407407,69.24219911,10.61120543,36.25541126,36.76470588,63.96181384,55.97402597,0.1070472792,0.1040012184,50.37257824,35.35528596,70.30497592,10.19541206,48.25828377,33.125,74.44852941,5.21609538,30.06774362,35.22289488,55.68181818,47.94871795,0.09602616365,0.08767606246,70.7287,70.2112,104.952,112.516,95.7969,94.202,66.8388,66.0116,111.767,117.41,101.192,99.6116,39.188616,-96.581077,38.028081,-84.510698,,4,,4,12,24,12,23
2023_1243_1277,1243,1277,2023,3,7,40.7127,-74.0059,Kansas St,Michigan St,jerome-tang-1,Jerome Tang,1,1,0,0,0,0,23,9,9,23,9,23,9,23,tom-izzo-1,Tom Izzo,25,25,14,14,8,8,685,279,279,19,12,19,12,685,51.78268251,34.02985075,74.96339678,7.66580534,48.8372093,30.07407407,69.24219911,10.61120543,36.25541126,36.76470588,63.96181384,55.97402597,0.1070472792,0.1040012184,47.72344013,39.5229983,76.20087336,8.068902992,48.59474161,31.48688047,72.0703125,9.443507589,33.10772702,38.34544438,57.64411028,52.52659574,0.06965840589,0.08670766608,70.7287,70.2112,104.952,112.516,95.7969,94.202,65.387,64.9303,105.971,113.4,101.594,96.6898,39.188616,-96.581077,42.72476,-84.473639,,,,,12,,12,
2023_1243_1286,1243,1286,2023,3,14,36.08,-79.8194,Kansas St,Montana St,jerome-tang-1,Jerome Tang,1,1,0,0,0,0,23,9,9,23,9,23,9,23,danny-sprinkle-1,Danny Sprinkle,2,2,0,0,0,0,81,42,42,25,9,25,9,81,51.78268251,34.02985075,74.96339678,7.66580534,48.8372093,30.07407407,69.24219911,10.61120543,36.25541126,36.76470588,63.96181384,55.97402597,0.1070472792,0.1040012184,52.41502683,31.95691203,76.31224764,8.711111111,48,34.81228669,74.01315789,5.456171735,33.25373134,34.24897721,49.60732984,39.11290323,0.09480371584,0.08185491563,70.7287,70.2112,104.952,112.516,95.7969,94.202,67.107,66.4691,105.386,105.36,99.0737,99.6121,39.188616,-96.581077,45.666829,-111.049918,,,,,12,,12,
2023_1246_1344,1246,1344,2023,6,11,36.08,-79.8194,Kentucky,Providence,john-calipari-1,John Calipari,11,22,8,15,4,6,386,112,252,21,11,21,11,831,ed-cooley-1,Ed Cooley,7,7,1,1,0,0,242,152,221,21,11,21,11,334,50.37257824,35.35528596,70.30497592,10.19541206,48.25828377,33.125,74.44852941,5.21609538,30.06774362,35.22289488,55.68181818,47.94871795,0.09602616365,0.08767606246,50.87719298,35.14851485,74.50424929,11.51419558,49.60567823,33.89830508,74.43762781,9.610983982,31.61189358,33.85498174,53.40909091,48.17432273,0.09906704396,0.08651556328,66.8388,66.0116,111.767,117.41,101.192,99.6116,68.3876,66.9051,111.864,116.847,102.675,102.117,38.028081,-84.510698,41.844064,-71.43792,4,,4,,24,,23,
2023_1266_1436,1266,1436,2023,2,15,39.9833,-82.9833,Marquette,Vermont,shaka-smart-1,Shaka Smart,2,10,0,1,0,1,47,19,161,28,6,28,6,319,john-becker-1,John Becker,5,5,0,0,0,0,280,112,112,23,10,23,10,280,58.78434638,34.79768786,72.09302326,8.734693878,50.04081633,35.23809524,69.771529,9.575353872,41.86834463,37.5,59.38430983,58.60091743,0.1333111148,0.07998666889,55.50049554,36.15084525,70.2970297,8.518189885,50.04436557,34.63949843,72.42105263,8.523290387,43.25084364,36.14730878,52.14797136,44.84076433,0.08446384334,0.0769140026,69.6014,68.3571,113.246,119.309,100.116,97.479,65.4601,64.6049,109.144,109.778,100.594,104.357,43.038765,-87.928122,44.479262,-73.198128,,,,,6,,6,
2023_1268_1452,1268,1452,2023,8,9,33.525,-86.813,Maryland,West Virginia,kevin-willard-1,Kevin Willard,1,6,0,0,0,0,21,12,222,21,12,21,12,291,bob-huggins-1,Bob Huggins,11,26,5,9,1,2,345,202,388,19,14,19,14,863,52.01401051,33.04093567,73.90599676,9.853420195,47.71986971,32.10526316,72.74549098,9.894921191,37.45892662,31.70189099,46.34146341,48.11443433,0.08278571596,0.07109281822,51.32450331,34.83309144,74.10358566,8.658743633,50.50933786,34.06940063,72.70114943,6.374172185,36.32050606,34.98896247,50.46511628,50.30826141,0.09545869306,0.09502675327,64.5455,64.6104,109.025,114.136,97.5818,95.7662,69.8826,68.8539,108.969,117.144,101.511,97.9993,38.988607,-76.939704,39.63468,-79.953926,,,,,,,,
2023_1274_1179,1274,1179,2023,5,12,42.6525,-73.7572,Miami FL,Drake,jim-larranaga-1,Jim Larranaga,6,11,3,4,0,1,251,148,457,25,7,25,7,693,darian-devries-1,Darian Devries,2,2,0,0,0,0,122,47,47,27,7,27,7,122,54.85164395,36.76248109,77.62237762,8.793969849,51.84254606,33.56449376,74.45887446,8.4202085,34.64360587,37.65013055,51.56418554,53.31010453,0.1060672737,0.08620786929,51.94375517,36.66666667,77.14808044,7.087294728,47.53673293,31.20665742,69.86027944,6.451612903,36.33491311,38.39190628,49.14869467,44,0.07783312578,0.0760540829,68.9799,68.8526,114.539,118.233,104.044,103.319,66.685,66.4238,108.714,109.84,94.3924,97.3312,25.720406,-80.27645,41.60381,-93.654061,,,,,13,,14,
2023_1274_1222,1274,1222,2023,5,1,39.0997,-94.5783,Miami FL,Houston,jim-larranaga-1,Jim Larranaga,6,11,3,4,0,1,251,148,457,25,7,25,7,693,fran-mccaffery-1,Fran Mccaffery,7,12,0,0,0,0,261,175,352,19,13,19,13,512,54.85164395,36.76248109,77.62237762,8.793969849,51.84254606,33.56449376,74.45887446,8.4202085,34.64360587,37.65013055,51.56418554,53.31010453,0.1060672737,0.08620786929,52.10819411,34.30851064,73.85321101,8.455034589,52.57494235,36.56957929,74.44444444,8.750994431,37.43155799,32.20427306,58.05038335,50.98901099,0.09410929107,0.08123585031,68.9799,68.8526,114.539,118.233,104.044,103.319,69.5921,69.5366,113.509,120.475,105.692,104.874,25.720406,-80.27645,41.660695,-91.535698,,,,,13,,14,
2023_1274_1231,1274,1231,2023,5,4,39.0997,-94.5783,Miami FL,Indiana,jim-larranaga-1,Jim Larranaga,6,11,3,4,0,1,251,148,457,25,7,25,7,693,tj-otzelberger-1,Tj Otzelberger,2,4,1,1,0,0,41,26,89,19,13,19,13,140,54.85164395,36.76248109,77.62237762,8.793969849,51.84254606,33.56449376,74.45887446,8.4202085,34.64360587,37.65013055,51.56418554,53.31010453,0.1060672737,0.08620786929,50.66334992,33.92857143,67.39130435,11.21833534,49.57780458,33.79120879,71.91011236,7.711442786,33.8090011,46.75658317,54.87804878,57.53424658,0.1328222972,0.1026782297,68.9799,68.8526,114.539,118.233,104.044,103.319,65.8211,64.3146,103.094,109.885,94.8508,91.5502,25.720406,-80.27645,42.026368,-93.648353,,,,,13,,14,
2023_1274_1400,1274,1400,2023,5,2,39.0997,-94.5783,Miami FL,Texas,jim-larranaga-1,Jim Larranaga,6,11,3,4,0,1,251,148,457,25,7,25,7,693,buzz-williams-1,Buzz Williams,1,9,0,4,0,0,76,46,201,25,9,25,9,329,54.85164395,36.76248109,77.62237762,8.793969849,51.84254606,33.56449376,74.45887446,8.4202085,34.64360587,37.65013055,51.56418554,53.31010453,0.1060672737,0.08620786929,48.99274778,32.75316456,75.93023256,7.920792079,47.42574257,32.28438228,70.42682927,11.20064464,33.74265884,45.93147752,52.7607362,59.25925926,0.1013078317,0.1074212353,68.9799,68.8526,114.539,118.233,104.044,103.319,67.3544,66.1613,108.864,114.483,98.0857,96.1997,25.720406,-80.27645,30.596291,-96.306732,,,,,13,18,14,18
2023_1277_1266,1277,1266,2023,7,2,29.7604,-95.3698,Michigan St,Marquette,tom-izzo-1,Tom Izzo,25,25,14,14,8,8,685,279,279,19,12,19,12,685,shaka-smart-1,Shaka Smart,2,10,0,1,0,1,47,19,161,28,6,28,6,319,47.72344013,39.5229983,76.20087336,8.068902992,48.59474161,31.48688047,72.0703125,9.443507589,33.10772702,38.34544438,57.64411028,52.52659574,0.06965840589,0.08670766608,50.37440436,34.71760797,72.24199288,11.86594203,46.82971014,31.09243697,69.72111554,6.262763785,29.06808305,39.27392739,50.89567966,51.28552097,0.125398698,0.06947175252,65.387,64.9303,105.971,113.4,101.594,96.6898,67.3147,66.2741,109.714,114.875,89.6305,87.2422,42.72476,-84.473639,34.068892,-118.443901,,7,,8,,2,,2
2023_1277_1425,1277,1425,2023,7,10,39.9833,-82.9833,Michigan St,USC,tom-izzo-1,Tom Izzo,25,25,14,14,8,8,685,279,279,19,12,19,12,685,andy-enfield-1,Andy Enfield,5,6,1,2,0,0,205,128,156,22,10,22,10,246,47.72344013,39.5229983,76.20087336,8.068902992,48.59474161,31.48688047,72.0703125,9.443507589,33.10772702,38.34544438,57.64411028,52.52659574,0.06965840589,0.08670766608,51.18755119,34.5,74.35064935,13.70431894,42.35880399,33.37969402,71.90226876,7.780507781,32.94892916,37.38949558,51.68269231,56.26666667,0.1021850571,0.09855181066,65.387,64.9303,105.971,113.4,101.594,96.6898,68.5518,68.1464,105.647,113.122,97.7374,97.4891,42.72476,-84.473639,34.021058,-118.283858,,,,,,,,
2023_1281_1429,1281,1429,2023,7,10,38.5556,-121.4689,Missouri,Utah St,dennis-gates-1,Dennis Gates,1,2,0,0,0,0,24,9,49,24,9,24,9,74,ryan-odom-1,Ryan Odom,1,2,0,0,0,0,44,24,95,26,8,26,8,149,55.93220339,36.05600933,75.81475129,8.380952381,51.71428571,35.42926239,75.15151515,6.690454951,43.32659252,44.05966969,56.83760684,57.65550239,0.1460565273,0.08951851673,54.05405405,38.51091142,76.74772036,8.66873065,45.89783282,34.34650456,74.23728814,7.642124884,42.06263499,33.74358974,62.27272727,46.88644689,0.07124437257,0.08042309542,70.2468,69.1079,112.445,119.289,105.612,105.37,69.0721,68.7801,111.983,117.762,100.749,98.8805,38.626527,-90.336949,41.740748,-111.81391,,,,,,,25,
2023_1321_1129,1321,1129,2023,7,10,38.5556,-121.4689,Northwestern,Boise St,chris-collins-3,Chris Collins,2,2,0,0,0,0,155,161,161,22,11,22,11,155,leon-rice-1,Leon Rice,4,4,0,0,0,0,268,154,154,24,9,24,9,268,46.52014652,32.06806283,75.13611615,13.53846154,46.56410256,33.89121339,67.6635514,10.07326007,41.1637931,42.37588652,54.98007968,60.97560976,0.1210869333,0.07027790638,50.66548358,35.95342067,73.92086331,8.150744961,47.76511832,30.98384728,69.33867735,9.494232476,37.87210584,37.37650933,43.03178484,46.03174603,0.07560870192,0.07606973059,65.3487,64.9196,102.638,108.511,95.4446,93.6786,67.0127,66.5,105.781,110.97,95.3921,93.8353,42.058377,-87.673653,43.604403,-116.205789,,,,,25,,,
2023_1336_1401,1336,1401,2023,10,7,39.0997,-94.5783,Penn St,Texas A&M,micah-shrewsberry-1,Micah Shrewsberry,1,1,0,0,0,0,36,30,30,22,13,22,13,36,jeff-capel-1,Jeff Capel,1,4,0,1,0,0,73,80,190,22,11,22,11,248,53.52380952,38.51851852,73.7704918,6.00624025,48.8299532,33.289987,70.43314501,9.619047619,47.36842105,37.49390541,52.69978402,56.12244898,0.06656442719,0.07222022819,52.66106443,35.97633136,76.12903226,11.47260274,48.54452055,33.46354167,70.99494098,10.08403361,44.10229645,39.66942149,55.06912442,52.91262136,0.07560301745,0.07426884655,64.5546,64.6095,109.964,116.827,104.26,101.79,68.139,67.3195,111.897,115.103,103.731,103.837,40.800732,-77.861644,40.444502,-79.954692,,,,,,,,
2023_1338_1235,1338,1235,2023,11,6,39.0997,-94.5783,Pittsburgh,Iowa St,jeff-capel-1,Jeff Capel,1,4,0,1,0,0,73,80,190,22,11,22,11,248,darian-devries-1,Darian Devries,2,2,0,0,0,0,122,47,47,27,7,27,7,122,52.66106443,35.97633136,76.12903226,11.47260274,48.54452055,33.46354167,70.99494098,10.08403361,44.10229645,39.66942149,55.06912442,52.91262136,0.07560301745,0.07426884655,51.94375517,36.66666667,77.14808044,7.087294728,47.53673293,31.20665742,69.86027944,6.451612903,36.33491311,38.39190628,49.14869467,44,0.07783312578,0.0760540829,68.139,67.3195,111.897,115.103,103.731,103.837,66.685,66.4238,108.714,109.84,94.3924,97.3312,40.444502,-79.954692,41.60381,-93.654061,,,,,,,,
2023_1338_1280,1338,1280,2023,11,11,39.0997,-94.5783,Pittsburgh,Mississippi St,jeff-capel-1,Jeff Capel,1,4,0,1,0,0,73,80,190,22,11,22,11,248,rob-senderoff-1,Rob Senderoff,2,2,0,0,0,0,247,146,146,28,6,28,6,247,52.66106443,35.97633136,76.12903226,11.47260274,48.54452055,33.46354167,70.99494098,10.08403361,44.10229645,39.66942149,55.06912442,52.91262136,0.07560301745,0.07426884655,52.24006762,33.19892473,72.28525122,12.54863813,47.76264591,30.87818697,72.36255572,7.438715131,38.60923716,40.71510957,45.0867052,50.77574048,0.1229871514,0.07630589687,68.139,67.3195,111.897,115.103,103.731,103.837,69.3536,68.0539,108.778,108.347,95.6199,96.4497,40.444502,-79.954692,41.146856,-81.342253,,,,,,,,
2023_1343_1112,1343,1112,2023,15,2,38.25,-85.77,Princeton,Arizona,mitch-henderson-1,Mitch Henderson,2,2,0,0,0,0,206,116,116,21,8,21,8,206,steve-lutz-1,Steve Lutz,2,2,0,0,0,0,46,22,22,23,10,23,10,46,53.51812367,33.95348837,71.31630648,8.155699722,47.17330862,33.14176245,68.86993603,9.808102345,40.74542009,32.60462211,47.85020804,43.25513196,0.0667815309,0.08441185506,49.03169014,36.8852459,80.03327787,4.531085353,54.056902,33.28290469,69.0821256,8.626760563,34.93699885,41.05590062,55.7544757,55.79809004,0.1166096118,0.08854588782,68.3492,67.4504,108.055,109.093,99.565,103.527,70.668,69.2573,109.864,107.367,102.144,107.592,40.348232,-74.664364,27.718601,-97.331933,,,,,,,,
2023_1343_1281,1343,1281,2023,15,7,38.25,-85.77,Princeton,Missouri,mitch-henderson-1,Mitch Henderson,2,2,0,0,0,0,206,116,116,21,8,21,8,206,brad-korn-1,Brad Korn,1,1,0,0,0,0,44,50,50,19,16,19,16,44,53.51812367,33.95348837,71.31630648,8.155699722,47.17330862,33.14176245,68.86993603,9.808102345,40.74542009,32.60462211,47.85020804,43.25513196,0.0667815309,0.08441185506,50.04156276,33.29145729,71.76470588,8.460918614,50.84609186,35.3372434,69.01072706,7.730673317,39.81990995,35.46541862,51.09573241,50.68807339,0.0887293553,0.09477908407,68.3492,67.4504,108.055,109.093,99.565,103.527,73.8049,72.5474,102.664,100.937,103.119,108.149,40.348232,-74.664364,37.31575,-89.529119,,,,,,,,
2023_1361_1104,1361,1104,2023,5,1,38.25,-85.77,San Diego St,Alabama,brian-dutcher-1,Brian Dutcher,4,4,0,0,0,0,146,46,46,27,6,27,6,146,kevin-willard-1,Kevin Willard,1,6,0,0,0,0,21,12,222,21,12,21,12,291,49.36708861,34.38485804,73.55769231,11.33333333,49.9047619,29.2022792,73.59223301,7.932489451,34.85431556,40.06849315,51.93026152,47.18792867,0.1062683158,0.09414999913,52.01401051,33.04093567,73.90599676,9.853420195,47.71986971,32.10526316,72.74549098,9.894921191,37.45892662,31.70189099,46.34146341,48.11443433,0.08278571596,0.07109281822,66.5126,66.0088,106.67,111.929,95.1386,91.6745,64.5455,64.6104,109.025,114.136,97.5818,95.7662,32.77525,-117.071228,38.988607,-76.939704,20,,19,,20,,20,
2023_1361_1158,1361,1158,2023,5,12,28.4158,-81.2989,San Diego St,Col Charleston,brian-dutcher-1,Brian Dutcher,4,4,0,0,0,0,146,46,46,27,6,27,6,146,pat-kelsey-1,Pat Kelsey,1,3,0,0,0,0,48,18,113,31,3,31,3,234,49.36708861,34.38485804,73.55769231,11.33333333,49.9047619,29.2022792,73.59223301,7.932489451,34.85431556,40.06849315,51.93026152,47.18792867,0.1062683158,0.09414999913,52.87671233,33.29959514,74.30249633,7.82414307,49.10581222,30.26941363,68.03278689,10.86757991,47.43158905,31.98175367,49.11894273,45.05882353,0.1031786891,0.08067469521,66.5126,66.0088,106.67,111.929,95.1386,91.6745,70.8386,70.9565,112.46,111.378,94.3072,99.6175,32.77525,-117.071228,38.332577,-81.618667,20,,19,,20,,20,
2023_1361_1166,1361,1166,2023,5,6,38.25,-85.77,San Diego St,Creighton,brian-dutcher-1,Brian Dutcher,4,4,0,0,0,0,146,46,46,27,6,27,6,146,greg-mcdermott-1,Greg Mcdermott,8,11,1,1,0,0,297,149,280,21,12,21,12,446,49.36708861,34.38485804,73.55769231,11.33333333,49.9047619,29.2022792,73.59223301,7.932489451,34.85431556,40.06849315,51.93026152,47.18792867,0.1062683158,0.09414999913,54.52930728,35.98531212,76.73992674,9.478021978,45.6043956,34.14239482,72.92682927,8.348134991,42.0483788,29.79749277,57.81938326,47.08571429,0.07492258721,0.08834802191,66.5126,66.0088,106.67,111.929,95.1386,91.6745,69.4467,67.9808,109.592,114.621,97.6468,93.9665,32.77525,-117.071228,41.265325,-95.947029,20,9,19,9,20,22,20,24
2023_1361_1194,1361,1194,2023,5,9,38.25,-85.77,San Diego St,FL Atlantic,brian-dutcher-1,Brian Dutcher,4,4,0,0,0,0,146,46,46,27,6,27,6,146,dusty-may-1,Dusty May,1,1,0,0,0,0,97,59,59,31,3,31,3,97,49.36708861,34.38485804,73.55769231,11.33333333,49.9047619,29.2022792,73.59223301,7.932489451,34.85431556,40.06849315,51.93026152,47.18792867,0.1062683158,0.09414999913,55.93220339,36.05600933,75.81475129,8.380952381,51.71428571,35.42926239,75.15151515,6.690454951,43.32659252,44.05966969,56.83760684,57.65550239,0.1460565273,0.08951851673,66.5126,66.0088,106.67,111.929,95.1386,91.6745,70.2468,69.1079,112.445,119.289,105.612,105.37,32.77525,-117.071228,38.626527,-90.336949,20,,19,,20,,20,25
2023_1361_1202,1361,1202,2023,5,13,28.4158,-81.2989,San Diego St,Furman,brian-dutcher-1,Brian Dutcher,4,4,0,0,0,0,146,46,46,27,6,27,6,146,bob-richey-1,Bob Richey,1,1,0,0,0,0,138,53,53,27,7,27,7,138,49.36708861,34.38485804,73.55769231,11.33333333,49.9047619,29.2022792,73.59223301,7.932489451,34.85431556,40.06849315,51.93026152,47.18792867,0.1062683158,0.09414999913,59.11885246,34.39716312,73.45971564,8.29015544,51.208981,33.01587302,70.82601054,8.196721311,46.43249177,35.23489933,58.52534562,43.19600499,0.09124700379,0.08013061754,66.5126,66.0088,106.67,111.929,95.1386,91.6745,68.8397,68.4585,115.465,114.2,102.412,105.775,32.77525,-117.071228,34.920785,-82.441473,20,,19,,20,,20,
2023_1388_1433,1388,1433,2023,5,12,42.6525,-73.7572,St Mary's CA,VA Commonwealth,randy-bennett-1,Randy Bennett,9,9,1,1,0,0,506,207,207,26,7,26,7,506,mike-rhoades-1,Mike Rhoades,3,3,0,0,0,0,129,60,112,27,7,27,7,176,50.92838196,36.74698795,69.10714286,9.937888199,45.60780834,32.76190476,75.2,10.0795756,36.99164345,31.77966102,48.65853659,36.58892128,0.1054293696,0.07044819628,52.2913257,34.73154362,69.73684211,12.68412439,46.23567921,32.27848101,70.26548673,9.656301146,32.78327833,34.08845739,53.07328605,50.97529259,0.1306578559,0.09498482284,63.5736,61.7457,110.407,113.469,93.3983,91.573,68.432,68.0085,104.381,107.195,92.132,94.045,29.451793,-98.564307,37.547631,-77.453597,,,,,16,,16,
2023_1394_1369,1394,1369,2023,16,16,29.7604,-95.3698,TAM C. Christi,SE Missouri St,steve-lutz-1,Steve Lutz,2,2,0,0,0,0,46,22,22,23,10,23,10,46,kelvin-sampson-1,Kelvin Sampson,5,19,3,6,1,2,230,73,300,31,3,31,3,655,49.03169014,36.8852459,80.03327787,4.531085353,54.056902,33.28290469,69.0821256,8.626760563,34.93699885,41.05590062,55.7544757,55.79809004,0.1166096118,0.08854588782,53.24881141,34.46475196,71.9237435,16.44670051,43.14720812,27.80678851,69.00958466,6.576862124,37.77120316,43.74643061,53.84615385,53.60501567,0.1284779562,0.0839873565,70.668,69.2573,109.864,107.367,102.144,107.592,64.7857,63.3281,116.021,118.389,87.4193,89.5694,27.718601,-97.331933,29.719988,-95.344851,,3,,3,,1,,1
2023_1395_1113,1395,1113,2023,6,11,39.7392,-104.9903,TCU,Arizona St,jamie-dixon-1,Jamie Dixon,3,14,0,3,0,0,138,96,219,21,12,21,12,466,bobby-hurley-1,Bobby Hurley,3,4,0,0,0,0,140,112,132,22,12,22,12,182,51.94897236,30.6122449,70.05899705,12.51002406,49.07778669,30.35714286,71.05263158,10.06378455,29.41470735,35.01823867,58.59802848,55.88235294,0.115897567,0.09075802122,47.86806114,31.36531365,68.87835703,13.16225166,43.79139073,33.59173127,70.19667171,8.286403862,39.54280156,39.05146317,56.94117647,53.86565272,0.103898289,0.08833457773,70.8734,69.8118,105.499,112.366,95.5984,94.3026,69.1548,68.4029,100.983,107.587,96.9713,95.211,32.709568,-97.361537,33.421922,-111.940011,16,,14,,23,,22,
2023_1397_1181,1397,1181,2023,4,5,28.4158,-81.2989,Tennessee,Duke,rick-barnes-1,Rick Barnes,5,27,1,7,0,1,173,91,405,23,10,23,10,777,jon-scheyer-1,Jon Scheyer,1,1,0,0,0,0,26,8,8,26,8,26,8,26,50.91225022,32.94871795,71.35678392,11.81102362,44.58661417,26.20689655,72.20394737,8.514335361,40.39357846,41.64273406,66.19217082,50.0777605,0.1244196314,0.1020879027,51.46245059,33.57348703,76.98675497,12.03776554,46.65617624,30.37790698,76.48305085,9.644268775,35.42623788,35.11995916,56.67420814,47.88029925,0.08654725525,0.09323905333,66.2411,65.5273,108.476,112.675,87.5278,87.9699,65.7055,65.258,110.245,113.242,96.9333,94.7532,35.955093,-83.929696,36.00159,-78.94226,11,8,11,7,19,21,17,21
2023_1397_1418,1397,1418,2023,4,13,28.4158,-81.2989,Tennessee,ULL,rick-barnes-1,Rick Barnes,5,27,1,7,0,1,173,91,405,23,10,23,10,777,bob-marlin-1,Bob Marlin,2,4,0,0,0,0,247,174,305,26,7,26,7,472,50.91225022,32.94871795,71.35678392,11.81102362,44.58661417,26.20689655,72.20394737,8.514335361,40.39357846,41.64273406,66.19217082,50.0777605,0.1244196314,0.1020879027,52.20713073,36.5630713,67.23076923,7.335581788,49.15682968,35.8974359,70.5061082,8.234295416,31.71014493,29.94683993,50.79754601,42.48366013,0.1068426428,0.09475637098,66.2411,65.5273,108.476,112.675,87.5278,87.9699,68.6612,68.4082,109.745,112.243,102.034,104.042,35.955093,-83.929696,30.215283,-92.01941,11,,11,,19,,17,
2023_1400_1159,1400,1159,2023,2,15,41.6,-93.61,Texas,Colgate,rodney-terry-1,Rodney Terry,1,2,0,0,0,0,19,7,163,719,17,19,7,182,matt-langel-1,Matt Langel,4,4,0,0,0,0,202,173,173,26,8,26,8,202,53.75375375,33.89121339,75.23219814,10.17915309,47.14983713,32.68945022,72.36641221,8.333333333,34.99267936,35.40241978,57.14285714,48.31038798,0.1132939492,0.08062890546,57.08534622,40.93655589,65.90909091,7.660961695,51.50774246,34.91620112,68.956743,8.373590982,34.76890756,36.8502316,61.73469388,53.7414966,0.1015935256,0.08688919956,70.3477,69.1218,109.362,116.581,94.4193,92.0106,68.0072,67.8784,114.974,112.963,101.683,107.67,30.28473,-97.737277,42.8188,-75.535,12,,12,,7,,7,
2023_1400_1336,1400,1336,2023,2,10,41.6,-93.61,Texas,Penn St,rodney-terry-1,Rodney Terry,1,2,0,0,0,0,19,7,163,719,17,19,7,182,micah-shrewsberry-1,Micah Shrewsberry,1,1,0,0,0,0,36,30,30,22,13,22,13,36,53.75375375,33.89121339,75.23219814,10.17915309,47.14983713,32.68945022,72.36641221,8.333333333,34.99267936,35.40241978,57.14285714,48.31038798,0.1132939492,0.08062890546,53.52380952,38.51851852,73.7704918,6.00624025,48.8299532,33.289987,70.43314501,9.619047619,47.36842105,37.49390541,52.69978402,56.12244898,0.06656442719,0.07222022819,70.3477,69.1218,109.362,116.581,94.4193,92.0106,64.5546,64.6095,109.964,116.827,104.26,101.79,30.28473,-97.737277,40.800732,-77.861644,12,,12,,7,,7,
2023_1400_1462,1400,1462,2023,2,3,39.0997,-94.5783,Texas,Xavier,rodney-terry-1,Rodney Terry,1,2,0,0,0,0,19,7,163,719,17,19,7,182,sean-miller-1,Sean Miller,5,12,2,7,0,0,145,56,165,25,9,25,9,447,53.75375375,33.89121339,75.23219814,10.17915309,47.14983713,32.68945022,72.36641221,8.333333333,34.99267936,35.40241978,57.14285714,48.31038798,0.1132939492,0.08062890546,53.95935529,39.53846154,71.40625,7.848837209,48.69186047,35.85434174,72.43816254,9.390329362,31.29513722,34.16267943,63.77799416,54.31965443,0.09057804706,0.09914624071,70.3477,69.1218,109.362,116.581,94.4193,92.0106,71.8516,70.3571,112.788,119.297,102.922,99.6041,30.28473,-97.737277,39.149291,-84.477648,12,,12,,7,15,7,15
2023_1417_1321,1417,1321,2023,2,7,38.5556,-121.4689,UCLA,Northwestern,mick-cronin-1,Mick Cronin,3,14,2,3,1,1,97,35,206,29,5,29,5,462,chris-collins-3,Chris Collins,2,2,0,0,0,0,155,161,161,22,11,22,11,155,50.37440436,34.71760797,72.24199288,11.86594203,46.82971014,31.09243697,69.72111554,6.262763785,29.06808305,39.27392739,50.89567966,51.28552097,0.125398698,0.06947175252,46.52014652,32.06806283,75.13611615,13.53846154,46.56410256,33.89121339,67.6635514,10.07326007,41.1637931,42.37588652,54.98007968,60.97560976,0.1210869333,0.07027790638,67.3147,66.2741,109.714,114.875,89.6305,87.2422,65.3487,64.9196,102.638,108.511,95.4446,93.6786,34.068892,-118.443901,42.058377,-87.673653,7,,8,,2,25,2,
